ReagentID	Gene1	Gene2	Gene1_ensembl	Gene2_ensembl	preferredName_A	preferredName_B	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
ZNF514_ZNF606_1	ZNF514	ZNF606	ENSG00000144026	ENSG00000166704	ZNF514	ZNF606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF514_ZNF606_2	ZNF606	ZNF514	ENSG00000166704	ENSG00000144026	ZNF606	ZNF514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF343_ZNF529_1	ZNF343	ZNF529	ENSG00000088876	ENSG00000186020	ZNF343	ZNF529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF343_ZNF529_2	ZNF529	ZNF343	ENSG00000186020	ENSG00000088876	ZNF529	ZNF343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF322_ZNF74_1	ZNF322	ZNF74	ENSG00000188801	ENSG00000185252	ZNF322	ZNF74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF322_ZNF74_2	ZNF74	ZNF322	ENSG00000185252	ENSG00000188801	ZNF74	ZNF322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH3BP5_SH3BP5L_1	SH3BP5	SH3BP5L	ENSG00000131370	ENSG00000175137	SH3BP5	SH3BP5L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH3BP5_SH3BP5L_2	SH3BP5L	SH3BP5	ENSG00000175137	ENSG00000131370	SH3BP5L	SH3BP5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF121_ZNF606_1	ZNF121	ZNF606	ENSG00000197961	ENSG00000166704	ZNF121	ZNF606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF121_ZNF606_2	ZNF606	ZNF121	ENSG00000166704	ENSG00000197961	ZNF606	ZNF121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF250_ZNF672_1	ZNF250	ZNF672	ENSG00000196150	ENSG00000171161	ZNF250	ZNF672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF250_ZNF672_2	ZNF672	ZNF250	ENSG00000171161	ENSG00000196150	ZNF672	ZNF250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP90_ZNF77_1	ZFP90	ZNF77	ENSG00000184939	ENSG00000175691	ZFP90	ZNF77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP90_ZNF77_2	ZNF77	ZFP90	ENSG00000175691	ENSG00000184939	ZNF77	ZFP90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IPP_KLHL20_1	IPP	KLHL20	ENSG00000197429	ENSG00000076321	IPP	KLHL20	0.521	0.0	0.0	0.085	0.149	0.416	0.0	0.071
IPP_KLHL20_2	KLHL20	IPP	ENSG00000076321	ENSG00000197429	KLHL20	IPP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZKSCAN5_ZNF436_1	ZKSCAN5	ZNF436	ENSG00000196652	ENSG00000125945	ZKSCAN5	ZNF436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZKSCAN5_ZNF436_2	ZNF436	ZKSCAN5	ENSG00000125945	ENSG00000196652	ZNF436	ZKSCAN5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POMT1_POMT2_1	POMT1	POMT2	ENSG00000130714	ENSG00000009830	POMT1	POMT2	0.997	0.0	0.0	0.099	0.106	0.126	0.9	0.966
POMT1_POMT2_2	POMT2	POMT1	ENSG00000009830	ENSG00000130714	POMT2	POMT1	0.997	0.0	0.0	0.099	0.106	0.126	0.9	0.966
ZNF605_ZNF74_1	ZNF605	ZNF74	ENSG00000196458	ENSG00000185252	ZNF605	ZNF74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF605_ZNF74_2	ZNF74	ZNF605	ENSG00000185252	ENSG00000196458	ZNF74	ZNF605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF432_ZNF514_1	ZNF432	ZNF514	ENSG00000256087	ENSG00000144026	ZNF432	ZNF514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF432_ZNF514_2	ZNF514	ZNF432	ENSG00000144026	ENSG00000256087	ZNF514	ZNF432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF250_ZNF696_1	ZNF250	ZNF696	ENSG00000196150	ENSG00000185730	ZNF250	ZNF696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF250_ZNF696_2	ZNF696	ZNF250	ENSG00000185730	ENSG00000196150	ZNF696	ZNF250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SENP1_SENP2_1	SENP1	SENP2	ENSG00000079387	ENSG00000163904	SENP1	SENP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SENP1_SENP2_2	SENP2	SENP1	ENSG00000163904	ENSG00000079387	SENP2	SENP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF227_ZNF286A_1	ZNF227	ZNF286A	ENSG00000131115	ENSG00000187607	ZNF227	ZNF286A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF227_ZNF286A_2	ZNF286A	ZNF227	ENSG00000187607	ENSG00000131115	ZNF286A	ZNF227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCT3_CCT4_1	CCT3	CCT4	ENSG00000163468	ENSG00000115484	CCT3	CCT4	0.999	0.0	0.0	0.095	0.898	0.994	0.967	0.989
CCT3_CCT4_2	CCT4	CCT3	ENSG00000115484	ENSG00000163468	CCT4	CCT3	0.999	0.0	0.0	0.095	0.898	0.994	0.967	0.989
ZNF266_ZNF684_1	ZNF266	ZNF684	ENSG00000174652	ENSG00000117010	ZNF266	ZNF684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF266_ZNF684_2	ZNF684	ZNF266	ENSG00000117010	ENSG00000174652	ZNF684	ZNF266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2_RBP1_1	CRABP2	RBP1	ENSG00000143320	ENSG00000032219	CRABP2	RBP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2_RBP1_2	RBP1	CRABP2	ENSG00000032219	ENSG00000143320	RBP1	CRABP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF37A_ZNF45_1	ZNF37A	ZNF45	ENSG00000075407	ENSG00000124459	ZNF37A	ZNF45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF37A_ZNF45_2	ZNF45	ZNF37A	ENSG00000124459	ENSG00000075407	ZNF45	ZNF37A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACAD8_ACADS_1	ACAD8	ACADS	ENSG00000151498	ENSG00000122971	ACAD8	ACADS	0.939	0.0	0.0	0.104	0.25	0.054	0.9	0.193
ACAD8_ACADS_2	ACADS	ACAD8	ENSG00000122971	ENSG00000151498	ACADS	ACAD8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLI4_ZNF121_1	GLI4	ZNF121	ENSG00000250571	ENSG00000197961	GLI4	ZNF121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLI4_ZNF121_2	ZNF121	GLI4	ENSG00000197961	ENSG00000250571	ZNF121	GLI4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF227_ZNF23_1	ZNF227	ZNF23	ENSG00000131115	ENSG00000167377	ZNF227	ZNF23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF227_ZNF23_2	ZNF23	ZNF227	ENSG00000167377	ENSG00000131115	ZNF23	ZNF227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF514_ZNF519_1	ZNF514	ZNF519	ENSG00000144026	ENSG00000175322	ZNF514	ZNF519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF514_ZNF519_2	ZNF519	ZNF514	ENSG00000175322	ENSG00000144026	ZNF519	ZNF514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF517_ZNF519_1	ZNF517	ZNF519	ENSG00000197363	ENSG00000175322	ZNF517	ZNF519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF517_ZNF519_2	ZNF519	ZNF517	ENSG00000175322	ENSG00000197363	ZNF519	ZNF517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDC25B_CDC25C_1	CDC25B	CDC25C	ENSG00000101224	ENSG00000158402	CDC25B	CDC25C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDC25B_CDC25C_2	CDC25C	CDC25B	ENSG00000158402	ENSG00000101224	CDC25C	CDC25B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF436_ZNF514_1	ZNF436	ZNF514	ENSG00000125945	ENSG00000144026	ZNF436	ZNF514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF436_ZNF514_2	ZNF514	ZNF436	ENSG00000144026	ENSG00000125945	ZNF514	ZNF436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF329_ZNF559_1	ZNF329	ZNF559	ENSG00000181894	ENSG00000188321	ZNF329	ZNF559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF329_ZNF559_2	ZNF559	ZNF329	ENSG00000188321	ENSG00000181894	ZNF559	ZNF329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZKSCAN1_ZNF449_1	ZKSCAN1	ZNF449	ENSG00000106261	ENSG00000173275	ZKSCAN1	ZNF449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZKSCAN1_ZNF449_2	ZNF449	ZKSCAN1	ENSG00000173275	ENSG00000106261	ZNF449	ZKSCAN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSMA3_PSMA7_1	PSMA3	PSMA7	ENSG00000100567	ENSG00000101182	PSMA3	PSMA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSMA3_PSMA7_2	PSMA7	PSMA3	ENSG00000101182	ENSG00000100567	PSMA7	PSMA3	0.999	0.0	0.0	0.0	0.874	0.999	0.9	0.552
FAM117A_FAM117B_1	FAM117A	FAM117B	ENSG00000121104	ENSG00000138439	FAM117A	FAM117B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM117A_FAM117B_2	FAM117B	FAM117A	ENSG00000138439	ENSG00000121104	FAM117B	FAM117A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF169_ZNF566_1	ZNF169	ZNF566	ENSG00000175787	ENSG00000186017	ZNF169	ZNF566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF169_ZNF566_2	ZNF566	ZNF169	ENSG00000186017	ENSG00000175787	ZNF566	ZNF169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF226_ZNF3_1	ZNF226	ZNF3	ENSG00000167380	ENSG00000166526	ZNF226	ZNF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF226_ZNF3_2	ZNF3	ZNF226	ENSG00000166526	ENSG00000167380	ZNF3	ZNF226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP90_ZNF180_1	ZFP90	ZNF180	ENSG00000184939	ENSG00000167384	ZFP90	ZNF180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP90_ZNF180_2	ZNF180	ZFP90	ENSG00000167384	ENSG00000184939	ZNF180	ZFP90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ST3GAL3_ST3GAL4_1	ST3GAL3	ST3GAL4	ENSG00000126091	ENSG00000110080	ST3GAL3	ST3GAL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ST3GAL3_ST3GAL4_2	ST3GAL4	ST3GAL3	ENSG00000110080	ENSG00000126091	ST3GAL4	ST3GAL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF514_ZNF841_1	ZNF514	ZNF841	ENSG00000144026	ENSG00000197608	ZNF514	ZNF841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF514_ZNF841_2	ZNF841	ZNF514	ENSG00000197608	ENSG00000144026	ZNF841	ZNF514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH3RF1_SH3RF2_1	SH3RF1	SH3RF2	ENSG00000154447	ENSG00000156463	SH3RF1	SH3RF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH3RF1_SH3RF2_2	SH3RF2	SH3RF1	ENSG00000156463	ENSG00000154447	SH3RF2	SH3RF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEMA4B_SEMA4G_1	SEMA4B	SEMA4G	ENSG00000185033	ENSG00000095539	SEMA4B	SEMA4G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEMA4B_SEMA4G_2	SEMA4G	SEMA4B	ENSG00000095539	ENSG00000185033	SEMA4G	SEMA4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP90_ZNF266_1	ZFP90	ZNF266	ENSG00000184939	ENSG00000174652	ZFP90	ZNF266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP90_ZNF266_2	ZNF266	ZFP90	ENSG00000174652	ENSG00000184939	ZNF266	ZFP90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF623_ZNF696_1	ZNF623	ZNF696	ENSG00000183309	ENSG00000185730	ZNF623	ZNF696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF623_ZNF696_2	ZNF696	ZNF623	ENSG00000185730	ENSG00000183309	ZNF696	ZNF623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF432_ZNF672_1	ZNF432	ZNF672	ENSG00000256087	ENSG00000171161	ZNF432	ZNF672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF432_ZNF672_2	ZNF672	ZNF432	ENSG00000171161	ENSG00000256087	ZNF672	ZNF432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF37A_ZNF606_1	ZNF37A	ZNF606	ENSG00000075407	ENSG00000166704	ZNF37A	ZNF606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF37A_ZNF606_2	ZNF606	ZNF37A	ENSG00000166704	ENSG00000075407	ZNF606	ZNF37A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LONP1_LONP2_1	LONP1	LONP2	ENSG00000196365	ENSG00000102910	LONP1	LONP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LONP1_LONP2_2	LONP2	LONP1	ENSG00000102910	ENSG00000196365	LONP2	LONP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF558_ZNF778_1	ZNF558	ZNF778	ENSG00000167785	ENSG00000170100	ZNF558	ZNF778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF558_ZNF778_2	ZNF778	ZNF558	ENSG00000170100	ENSG00000167785	ZNF778	ZNF558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHF13_PHF23_1	PHF13	PHF23	ENSG00000116273	ENSG00000040633	PHF13	PHF23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHF13_PHF23_2	PHF23	PHF13	ENSG00000040633	ENSG00000116273	PHF23	PHF13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF41_ZNF510_1	ZNF41	ZNF510	ENSG00000147124	ENSG00000081386	ZNF41	ZNF510	0.787	0.0	0.0	0.075	0.78	0.0	0.0	0.0
ZNF41_ZNF510_2	ZNF510	ZNF41	ENSG00000081386	ENSG00000147124	ZNF510	ZNF41	0.787	0.0	0.0	0.075	0.78	0.0	0.0	0.0
PPIL1_PPWD1_1	PPIL1	PPWD1	ENSG00000137168	ENSG00000113593	PPIL1	PPWD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPIL1_PPWD1_2	PPWD1	PPIL1	ENSG00000113593	ENSG00000137168	PPWD1	PPIL1	0.968	0.0	0.0	0.055	0.076	0.8	0.8	0.233
ZNF3_ZNF317_1	ZNF3	ZNF317	ENSG00000166526	ENSG00000130803	ZNF3	ZNF317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF3_ZNF317_2	ZNF317	ZNF3	ENSG00000130803	ENSG00000166526	ZNF317	ZNF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FURIN_PCSK7_1	FURIN	PCSK7	ENSG00000140564	ENSG00000160613	FURIN	PCSK7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FURIN_PCSK7_2	PCSK7	FURIN	ENSG00000160613	ENSG00000140564	PCSK7	FURIN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BCKDHB_PDHB_1	BCKDHB	PDHB	ENSG00000083123	ENSG00000168291	BCKDHB	PDHB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BCKDHB_PDHB_2	PDHB	BCKDHB	ENSG00000168291	ENSG00000083123	PDHB	BCKDHB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACAD8_ACADM_1	ACAD8	ACADM	ENSG00000151498	ENSG00000117054	ACAD8	ACADM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACAD8_ACADM_2	ACADM	ACAD8	ENSG00000117054	ENSG00000151498	ACADM	ACAD8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT10_GALNT11_1	GALNT10	GALNT11	ENSG00000164574	ENSG00000178234	GALNT10	GALNT11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT10_GALNT11_2	GALNT11	GALNT10	ENSG00000178234	ENSG00000164574	GALNT11	GALNT10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF24_ZNF449_1	ZNF24	ZNF449	ENSG00000172466	ENSG00000173275	ZNF24	ZNF449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF24_ZNF449_2	ZNF449	ZNF24	ENSG00000173275	ENSG00000172466	ZNF449	ZNF24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYO1C_MYO1E_1	MYO1C	MYO1E	ENSG00000157483	ENSG00000157483	MYO1C	MYO1E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYO1C_MYO1E_2	MYO1E	MYO1C	ENSG00000157483	ENSG00000157483	MYO1E	MYO1C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF529_ZNF559_1	ZNF529	ZNF559	ENSG00000186020	ENSG00000188321	ZNF529	ZNF559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF529_ZNF559_2	ZNF559	ZNF529	ENSG00000188321	ENSG00000186020	ZNF559	ZNF529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP1_ZNF519_1	ZFP1	ZNF519	ENSG00000184517	ENSG00000175322	ZFP1	ZNF519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP1_ZNF519_2	ZNF519	ZFP1	ENSG00000175322	ENSG00000184517	ZNF519	ZFP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RABEP1_RABEP2_1	RABEP1	RABEP2	ENSG00000029725	ENSG00000177548	RABEP1	RABEP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RABEP1_RABEP2_2	RABEP2	RABEP1	ENSG00000177548	ENSG00000029725	RABEP2	RABEP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCT2_CCT5_1	CCT2	CCT5	ENSG00000166226	ENSG00000150753	CCT2	CCT5	0.999	0.0	0.0	0.0	0.99	0.997	0.967	0.987
CCT2_CCT5_2	CCT5	CCT2	ENSG00000150753	ENSG00000166226	CCT5	CCT2	0.999	0.0	0.0	0.0	0.99	0.997	0.967	0.987
KLHL2_KLHL24_1	KLHL2	KLHL24	ENSG00000109466	ENSG00000114796	KLHL2	KLHL24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLHL2_KLHL24_2	KLHL24	KLHL2	ENSG00000114796	ENSG00000109466	KLHL24	KLHL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB17_RAB21_1	RAB17	RAB21	ENSG00000124839	ENSG00000080371	RAB17	RAB21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB17_RAB21_2	RAB21	RAB17	ENSG00000080371	ENSG00000124839	RAB21	RAB17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB15_RAB32_1	RAB15	RAB32	ENSG00000139998	ENSG00000118508	RAB15	RAB32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB15_RAB32_2	RAB32	RAB15	ENSG00000118508	ENSG00000139998	RAB32	RAB15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDK10_CDK9_1	CDK10	CDK9	ENSG00000185324	ENSG00000136807	CDK10	CDK9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDK10_CDK9_2	CDK9	CDK10	ENSG00000136807	ENSG00000185324	CDK9	CDK10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZMYM2_ZMYM4_1	ZMYM2	ZMYM4	ENSG00000121741	ENSG00000146463	ZMYM2	ZMYM4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZMYM2_ZMYM4_2	ZMYM4	ZMYM2	ENSG00000146463	ENSG00000121741	ZMYM4	ZMYM2	0.777	0.0	0.0	0.0	0.188	0.624	0.0	0.329
ZNF519_ZNF74_1	ZNF519	ZNF74	ENSG00000175322	ENSG00000185252	ZNF519	ZNF74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF519_ZNF74_2	ZNF74	ZNF519	ENSG00000185252	ENSG00000175322	ZNF74	ZNF519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARSA_STS_1	ARSA	STS	ENSG00000100299	ENSG00000101846	ARSA	STS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARSA_STS_2	STS	ARSA	ENSG00000101846	ENSG00000100299	STS	ARSA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCSK6_PCSK7_1	PCSK6	PCSK7	ENSG00000140479	ENSG00000160613	PCSK6	PCSK7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCSK6_PCSK7_2	PCSK7	PCSK6	ENSG00000160613	ENSG00000140479	PCSK7	PCSK6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHC1_PHC2_1	PHC1	PHC2	ENSG00000111752	ENSG00000134686	PHC1	PHC2	0.996	0.0	0.0	0.0	0.0	0.864	0.9	0.786
PHC1_PHC2_2	PHC2	PHC1	ENSG00000134686	ENSG00000111752	PHC2	PHC1	0.996	0.0	0.0	0.0	0.0	0.864	0.9	0.786
ATF6_ATF6B_1	ATF6	ATF6B	ENSG00000118217	ENSG00000213676	ATF6	ATF6B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATF6_ATF6B_2	ATF6B	ATF6	ENSG00000213676	ENSG00000118217	ATF6B	ATF6	0.961	0.0	0.0	0.0	0.0	0.535	0.9	0.246
ZNF3_ZNF577_1	ZNF3	ZNF577	ENSG00000166526	ENSG00000161551	ZNF3	ZNF577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF3_ZNF577_2	ZNF577	ZNF3	ENSG00000161551	ENSG00000166526	ZNF577	ZNF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB17_RAB3D_1	RAB17	RAB3D	ENSG00000124839	ENSG00000105514	RAB17	RAB3D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB17_RAB3D_2	RAB3D	RAB17	ENSG00000105514	ENSG00000124839	RAB3D	RAB17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF394_ZNF449_1	ZNF394	ZNF449	ENSG00000160908	ENSG00000173275	ZNF394	ZNF449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF394_ZNF449_2	ZNF449	ZNF394	ENSG00000173275	ENSG00000160908	ZNF449	ZNF394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF517_1	ZNF189	ZNF517	ENSG00000136870	ENSG00000197363	ZNF189	ZNF517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF517_2	ZNF517	ZNF189	ENSG00000197363	ENSG00000136870	ZNF517	ZNF189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF121_ZNF672_1	ZNF121	ZNF672	ENSG00000197961	ENSG00000171161	ZNF121	ZNF672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF121_ZNF672_2	ZNF672	ZNF121	ENSG00000171161	ENSG00000197961	ZNF672	ZNF121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHCHD3_CHCHD6_1	CHCHD3	CHCHD6	ENSG00000106554	ENSG00000159685	CHCHD3	CHCHD6	0.999	0.0	0.0	0.0	0.058	0.549	0.9	0.983
CHCHD3_CHCHD6_2	CHCHD6	CHCHD3	ENSG00000159685	ENSG00000106554	CHCHD6	CHCHD3	0.999	0.0	0.0	0.0	0.058	0.549	0.9	0.983
ZNF623_ZNF74_1	ZNF623	ZNF74	ENSG00000183309	ENSG00000185252	ZNF623	ZNF74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF623_ZNF74_2	ZNF74	ZNF623	ENSG00000185252	ENSG00000183309	ZNF74	ZNF623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRAT_CROT_1	CRAT	CROT	ENSG00000095321	ENSG00000005469	CRAT	CROT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRAT_CROT_2	CROT	CRAT	ENSG00000005469	ENSG00000095321	CROT	CRAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKAP8_AKAP8L_1	AKAP8	AKAP8L	ENSG00000105127	ENSG00000011243	AKAP8	AKAP8L	0.689	0.0	0.0	0.136	0.072	0.287	0.0	0.521
AKAP8_AKAP8L_2	AKAP8L	AKAP8	ENSG00000011243	ENSG00000105127	AKAP8L	AKAP8	0.689	0.0	0.0	0.136	0.072	0.287	0.0	0.521
KLHL18_KLHL5_1	KLHL18	KLHL5	ENSG00000114648	ENSG00000109790	KLHL18	KLHL5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLHL18_KLHL5_2	KLHL5	KLHL18	ENSG00000109790	ENSG00000114648	KLHL5	KLHL18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF140_ZNF789_1	ZNF140	ZNF789	ENSG00000196387	ENSG00000198556	ZNF140	ZNF789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF140_ZNF789_2	ZNF789	ZNF140	ENSG00000198556	ENSG00000196387	ZNF789	ZNF140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF606_1	ZNF189	ZNF606	ENSG00000136870	ENSG00000166704	ZNF189	ZNF606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF606_2	ZNF606	ZNF189	ENSG00000166704	ENSG00000136870	ZNF606	ZNF189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
