Class_label_sum	cell_line	condition	Gene_combination	single_gene_highist_avg_lfc	single_gene_lowest_avg_lfc	expected_combinatorial_lfc	combinatorial_avg_lfc	Euclidean_distance_expexted_observed	Euclidean_distance_singel_phenotype	highist_expression	lowest_expression	Euclidean_distance_expresstion	expre_Correlation	highist_dep	lowest_dep	Euclidean_distance_dep	dep_Correlation	highist_damage_mutation	lowest_damage_mutation	Euclidean_distance_dm	Jaccard BP Similarity	Jaccard MF Similarity	Jaccard CC Similarity	Average Wang BP Similarity	Average Wang MF Similarity	Average Wang CC Similarity	score	nscore	fscore	pscore	ascore	escore	dscore	Jaccard Index_commun_proteins	Number of Common Proteins	Class_label_exp	Class_label_dep	Class_label_corr	Class_label_neg
no GI	Meljuso	2CP sel	RAB30_RAB35	1.7139229517252992	-0.0537823284824729	1.6601406232428262	1.1176688360118026	0.5424717872310236	1.7677052802077722	5.29820687901017	1.1014448151956429	4.196762063814527	0.3008973141576583	0.2586044719472763	0.0620825174251269	0.1965219545221494	-0.0511460073743867	0.0	0.0	0.0	0.0769230769230769	0.6666666666666666	0.0	0.2682918390644324	0.379258016299403	0.3289525542676264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB30_RAB3D	-0.0537823284824729	-0.305988562834218	-0.3597708913166909	-0.3115532564765504	0.048217634840140466	0.2522062343517451	1.1014448151956429	0.9603792030488354	0.1410656121468074	-0.0801003753729387	0.0620825174251269	-0.0945041504805806	0.1565866679057075	-0.016442134815084	0.0	0.0	0.0	0.0	0.5	0.0	0.19713033841747	0.3473245213186112	0.313992650186064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB30_RAB43	0.3675953856021303	-0.0537823284824729	0.3138130571196574	0.0421302798679947	0.2716827772516627	0.42137771408460317	3.424619780777303	1.1014448151956429	2.3231749655816603	-0.0282290581906452	0.0620825174251269	-0.0273714114009588	0.0894539288260857	-0.0050203471968196	0.0	0.0	0.0	0.1	1.0	0.1111111111111111	0.2920532487989687	0.4123774973619193	0.3580072794661392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB30_RAB7A	-0.0537823284824729	-2.4496016369503923	-2.503383965432865	-1.921373094031538	0.582010871401327	2.3958193084679196	8.638228700430073	1.1014448151956429	7.536783885234429	0.0327592287335538	0.0620825174251269	-0.54682707319732	0.608909590622447	-0.0776603212683531	0.0	0.0	0.0	0.0	0.4444444444444444	0.1212121212121212	0.2051258710654019	0.3423719512950654	0.3365859910209894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB30_RAB9A	-0.0537823284824729	-0.685049087513069	-0.7388314159955419	0.1945019375433694	0.9333333535389113	0.6312667590305961	4.539728527058873	1.1014448151956429	3.4382837118632303	0.0877851284001067	0.0730019339760934	0.0620825174251269	0.0109194165509665	-0.0630238652239301	0.0	0.0	0.0	0.125	0.6	0.0869565217391304	0.2286186562237739	0.3927858030729267	0.3603435579925054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB32_RAB43	0.3675953856021303	-0.3416652103612547	0.025930175240875597	0.5003065188724043	0.4743763436315287	0.709260595963385	6.708516295108857	3.424619780777303	3.2838965143315537	0.3023577048677881	0.1786295429044538	-0.0273714114009588	0.2060009543054126	0.2194170195613237	0.0	0.0	0.0	0.1333333333333333	0.375	0.2727272727272727	0.2885699232944405	0.3200590629014603	0.3639577676353677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAB32_RAB7A	-0.3416652103612547	-2.4496016369503923	-2.791266847311647	0.0962242982628955	2.8874911455745425	2.107936426589138	8.638228700430073	6.708516295108857	1.929712405321216	0.4162166002405871	0.1786295429044538	-0.54682707319732	0.7254566161017738	-0.0419904419277392	0.0	0.0	0.0	0.027027027027027	0.2307692307692307	0.25	0.1985757464654051	0.3045697593618391	0.3399319736364891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB32_RAB9A	-0.3416652103612547	-0.685049087513069	-1.0267142978743238	0.035752307770511	1.0624666056448349	0.34338387715181434	6.708516295108857	4.539728527058873	2.168787768049984	0.1938552546232355	0.1786295429044538	0.0730019339760934	0.1056276089283603	0.1057731753750891	0.0	0.0	0.0	0.0	0.375	0.2222222222222222	0.1626602083671413	0.3101138916158866	0.3779401680669458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB33B_RAB35	1.7139229517252992	-1.0571182369659535	0.6568047147593457	0.4948024030787969	0.16200231168054874	2.7710411886912527	5.29820687901017	1.967462771945056	3.3307441070651143	0.2478153072747999	0.2586044719472763	0.0364523609218699	0.2221521110254064	0.0095922316286257	0.0	0.0	0.0	0.1	0.6666666666666666	0.0555555555555555	0.1773029269166655	0.379258016299403	0.3420536315748861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB33B_RAB3D	-0.305988562834218	-1.0571182369659535	-1.3631067998001716	-0.750018834111184	0.6130879656889876	0.7511296741317355	1.967462771945056	0.9603792030488354	1.0070835688962203	0.1144797697993789	0.0364523609218699	-0.0945041504805806	0.1309565114024505	0.1081748335560588	0.0	0.0	0.0	0.1111111111111111	0.5	0.0714285714285714	0.1879692178857828	0.3473245213186112	0.3178463291383649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB33B_RAB43	0.3675953856021303	-1.0571182369659535	-0.6895228513638232	-0.184573649798946	0.5049492015648772	1.4247136225680839	3.424619780777303	1.967462771945056	1.4571570088322474	-0.0484450657778358	0.0364523609218699	-0.0273714114009588	0.0638237723228287	0.0556023644431701	0.0	0.0	0.0	0.0555555555555555	1.0	0.1428571428571428	0.1637866297202081	0.4123774973619193	0.36313343905028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAB33B_RAB7A	-1.0571182369659535	-2.4496016369503923	-3.506719873916346	-2.5525840996164706	0.9541357742998753	1.3924833999844388	8.638228700430073	1.967462771945056	6.670765928485017	-0.0422701468228242	0.0364523609218699	-0.54682707319732	0.5832794341191899	-0.0623008299311776	0.0	0.0	0.0	0.081081081081081	0.4444444444444444	0.1	0.1538290007252908	0.3423719512950654	0.3409731859473073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
GI	Meljuso	2CP sel	RAB33B_RAB9A	-0.685049087513069	-1.0571182369659535	-1.7421673244790226	-0.6694210631306177	1.072746261348405	0.3720691494528845	4.539728527058873	1.967462771945056	2.572265755113817	0.1281974002594061	0.0730019339760934	0.0364523609218699	0.0365495730542235	-0.090777792669434	0.0	0.0	0.0	0.1333333333333333	0.6	0.1666666666666666	0.1944743259871163	0.3927858030729267	0.3655750259364259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAB35_RAB3D	1.7139229517252992	-0.305988562834218	1.4079343888910811	0.9572830072126568	0.45065138167842433	2.0199115145595172	5.29820687901017	0.9603792030488354	4.337827675961335	-0.0473470753301151	0.2586044719472763	-0.0945041504805806	0.3531086224278569	-0.0584983277408223	0.0	0.0	0.0	0.0526315789473684	0.375	0.1578947368421052	0.2226927937765953	0.3093322698607714	0.3130995269616048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB35_RAB43	1.7139229517252992	0.3675953856021303	2.0815183373274295	1.2619577787363618	0.8195605585910677	1.3463275661231688	5.29820687901017	3.424619780777303	1.8735870982328668	0.1767131230300726	0.2586044719472763	-0.0273714114009588	0.2859758833482351	0.0627576725668215	0.0	0.0	0.0	0.0	0.6666666666666666	0.0952380952380952	0.2234384913934948	0.379258016299403	0.3473339983189673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB3D_RAB43	0.3675953856021303	-0.305988562834218	0.061606822767912295	-0.3716365101325962	0.4332433329005085	0.6735839484363483	3.424619780777303	0.9603792030488354	2.464240577728468	0.0306209655721976	-0.0273714114009588	-0.0945041504805806	0.0671327390796218	0.104056831927571	0.0	0.0	0.0	0.0625	0.5	0.0555555555555555	0.1846561146093024	0.3473245213186112	0.3224800779924132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB40B_RAB40C	0.4253275069699729	0.1895662474651231	0.614893754435096	0.6052267271500709	0.00966702728502511	0.2357612595048498	2.7633427152627688	2.180811892807705	0.5825308224550638	0.3592815812592765	0.0425353202562211	-0.0853924614550557	0.1279277817112768	0.1219786444123607	0.0	0.0	0.0	0.8	0.6	0.625	0.3486803352442956	0.4130904540239553	0.4361235781513433	0.845	0.0	0.0	0.05	0.061	0.839	0.0	0.3333333333333333	5	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAB43_RAB9A	0.3675953856021303	-0.685049087513069	-0.31745370191093875	0.0985854260976974	0.4160391280086361	1.0526444731151994	4.539728527058873	3.424619780777303	1.11510874628157	0.2189475971440208	0.0730019339760934	-0.0273714114009588	0.1003733453770522	0.0405797749251725	0.0	0.0	0.0	0.0	0.6	0.25	0.1492666537180735	0.3927858030729267	0.3609936573811703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB4A_RAB4B	1.2185444705927686	-0.6936612802688522	0.5248831903239164	1.080284130894487	0.5554009405705707	1.9122057508616208	4.340110082917782	4.03785225846084	0.3022578244569418	-0.0693259966473014	-0.0657755089166192	-0.1071815185493447	0.0414060096327255	0.1078233599813049	0.0	0.0	0.0	0.3636363636363636	0.7142857142857143	0.25	0.2893578989361781	0.3680457123646155	0.3682833185774067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAB5A_RAB5B	0.1619437587133652	-0.3606876449679665	-0.19874388625460132	0.2617289032004166	0.4604727894550179	0.5226314036813318	5.354566284161322	5.283466225172301	0.0711000589890211	0.3843460760349127	-0.1166097104292003	-0.1837469133178878	0.0671372028886875	-0.0366872545991834	0.0	0.0	0.0	0.15	0.7777777777777778	0.3235294117647059	0.2433602546124789	0.3595295894485906	0.3405745867647555	0.999	0.0	0.0	0.05	0.062	0.994	0.9	0.1764705882352941	3	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB5A_RAB5C	-0.0395971549324913	-0.3606876449679665	-0.40028479990045784	-0.7183692095955287	0.3180844096950709	0.3210904900354752	7.765520881196188	5.354566284161322	2.4109545970348663	0.3994607502548447	-0.1166097104292003	-0.1482010405346663	0.0315913301054659	0.1257559738858644	0.0	0.0	0.0	0.1764705882352941	0.875	0.2777777777777778	0.3195017693115974	0.3740029094833144	0.3100430054577213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	5	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAB5B_RAB5C	0.1619437587133652	-0.0395971549324913	0.12234660378087389	0.0822280440023226	0.04011855977855129	0.2015409136458565	7.765520881196188	5.283466225172301	2.4820546560238874	0.3985221922678218	-0.1482010405346663	-0.1837469133178878	0.0355458727832215	0.0749142075844264	0.0	0.0	0.0	0.5714285714285714	0.875	0.5882352941176471	0.4219276079932386	0.3598499194471313	0.3683182218575994	0.966	0.0	0.0	0.05	0.099	0.07	0.9	0.3333333333333333	5	no GI	no GI	no GI	no GI
GI	Meljuso	2CP sel	RAB6A_RAB6B	0.3083109468533795	-0.1013654691856498	0.2069454776677297	-1.4498907610610423	1.656836238728772	0.4096764160390293	5.08678116061884	4.0490204347809176	1.037760725837923	0.1533146056407924	-0.0755496395275973	-0.0936683838195506	0.0181187442919533	0.0564912520963551	0.0	0.0	0.0	0.5714285714285714	0.7142857142857143	0.375	0.3698367258373787	0.3529550730768852	0.3992484731343802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	GI	no GI	no GI	Mixed
GI	Meljuso	2CP sel	RAB7A_RAB9A	-0.685049087513069	-2.4496016369503923	-3.1346507244634614	-2.249714071049812	0.8849366534136496	1.7645525494373233	8.638228700430073	4.539728527058873	4.0985001733712	0.25978596149933	0.0730019339760934	-0.54682707319732	0.6198290071734135	0.0606824419860468	0.0	0.0	0.0	0.0606060606060606	0.4444444444444444	0.2727272727272727	0.1621114942134154	0.3386601141775009	0.33624298561056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	GI	no GI	no GI	Mixed
GI	Meljuso	2CP sel	RAB8A_RAB8B	-0.6253665012013305	-1.4981133290467097	-2.12347983024804	-0.902160247430452	1.2213195828175882	0.8727468278453792	5.693345131401849	4.129571512101369	1.5637736193004803	0.3762501316174707	0.1550007860686159	0.0279928584265723	0.1270079276420436	0.0816151162867771	0.0	0.0	0.0	0.1538461538461538	0.3333333333333333	0.2571428571428571	0.1961688475970338	0.3138363261403422	0.3050970545239165	0.985	0.0	0.0	0.05	0.058	0.779	0.9	0.25	4	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RABEP1_RABEP2	0.0389850970801088	-0.3377923006086076	-0.2988072035284988	0.3328657327806776	0.6316729363091764	0.3767773976887164	4.577510424178167	3.4057111435223213	1.1717992806558453	0.1220070789936907	0.1128039802841822	-0.1339678387716333	0.2467718190558155	-0.0368764910873281	0.0	0.0	0.0	0.2727272727272727	0.6	0.2857142857142857	0.2995493343931809	0.4622635564153588	0.3817244735049494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RABGAP1_RABGAP1L	-0.074362479918365	-0.2204059389454791	-0.2947684188638441	-0.3105953527988343	0.01582693393499024	0.1460434590271141	3.4682271713551787	2.6280033935258387	0.84022377782934	0.0488791099354423	0.1055355232152856	-0.2461810596040628	0.3517165828193484	0.0600894827785044	0.0	0.0	0.0	0.0	0.75	0.0	0.1151642514787932	0.4844257935348319	0.2940281188061605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RABL2A_RABL2B	-0.3301758377716433	-0.6967105607545399	-1.0268863985261831	-0.877907924335209	0.1489784741909741	0.3665347229828966	3.5177356413532825	2.34590986998269	1.1718257713705924	0.6304795157132086	-0.3281482595067246	-0.3965103446423743	0.0683620851356496	-0.1145233425000596				0.4	1.0	0.1428571428571428	0.2983331872759935	0.4123774973619193	0.5186340578360277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285714285	6	no GI	no GI	GI	Mixed
no GI	Meljuso	2CP sel	RAC1_RAC2	0.471276554788403	-3.8721824456475376	-3.4009058908591348	-3.5842462201242435	0.1833403292651088	4.34345900043594	8.301412063881276	0.4069988964354665	7.89441316744581	-0.1331032377047317	0.0432394049733579	-0.9436924853344162	0.986931890307774	-0.0442259492611209	0.0	0.0	0.0	0.1492537313432835	0.2727272727272727	0.3333333333333333	0.1819455849657541	0.2880924117051598	0.3081230746138009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAC1_RAC3	0.0987854313508425	-3.8721824456475376	-3.773397014296695	-3.137604395921513	0.6357926183751821	3.97096787699838	8.301412063881276	2.330047392727556	5.9713646711537205	0.044987753547151	0.1970502123517137	-0.9436924853344162	1.14074269768613	-0.0097156184007332	0.0	0.0	0.0	0.2461538461538461	0.5454545454545454	0.3529411764705882	0.1794128441094415	0.3534271445207844	0.3287641451590821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAC2_RAC3	0.471276554788403	0.0987854313508425	0.5700619861392455	0.8204269008247878	0.25036491468554223	0.3724911234375605	2.330047392727556	0.4069988964354665	1.9230484962920893	-0.2864512986247923	0.1970502123517137	0.0432394049733579	0.1538108073783557	0.0441658092161242	0.0	0.0	0.0	0.1304347826086956	0.375	0.28	0.183182751126319	0.3003569616953645	0.3315731777821261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAD23A_RAD23B	-0.8136095930983589	-0.8635283117863639	-1.6771379048847228	-1.1715214645661676	0.5056164403185552	0.049918718688005015	7.102099777793686	6.726846623631493	0.375253154162193	0.1729158394929044	-0.0704502158058546	-0.1916477771089939	0.1211975613031392	0.0469083247503242				0.4615384615384615	0.5	0.5555555555555556	0.2096764971138429	0.378302955494788	0.3904280672578858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	5	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAD54B_RAD54L	-0.5389860113347562	-0.7915993167122888	-1.330585328047045	-0.7635336060916327	0.5670517219554123	0.25261330537753257	4.432390888290263	3.1683974954932497	1.2639933927970135	0.5623742924272555	-0.0452491498202273	-0.1526502713613405	0.1074011215411132	0.1639400468717199	0.0	0.0	0.0	0.5333333333333333	0.5833333333333334	0.3333333333333333	0.2939816699695724	0.3160525721187057	0.5018745850421426	0.952	0.0	0.0	0.103	0.228	0.0	0.9	0.1764705882352941	3	no GI	no GI	no GI	no GI
GI	Meljuso	2CP sel	RALA_RALB	0.5855804528801476	0.3356436982210486	0.9212241511011963	-0.3160274477073967	1.237251598808593	0.24993675465909898	5.913090628509541	5.372903853736911	0.5401867747726294	0.2769448984427546	0.0403364662050225	-0.0256013686085571	0.0659378348135796	0.006151740105124				0.2	0.8181818181818182	0.2307692307692307	0.1723623580282222	0.319425496633636	0.4348865916987559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	8	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RALGAPA1_RALGAPA2	0.3456285695918977	-0.8773405195221833	-0.5317119499302856	-0.1419013539467921	0.3898105959834935	1.222969089114081	2.489487616746461	1.931155605024374	0.5583320117220871	0.3731875890067664	0.0432514398053011	-0.0137295797485532	0.0569810195538543	0.0025551133683539	0.0	0.0	0.0	1.0	0.6666666666666666	0.4	0.5809039661802078	0.5015043052070668	0.5207076085907352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RALGDS_RGL2	0.464972985475035	-0.716287991068635	-0.25131500559360004	0.6327714229394841	0.8840864285330841	1.1812609765436701	3.827586404885034	3.823582519392564	0.0040038854924699	0.2067486089600158	0.3595879428265811	0.1648332413162178	0.1947547015103632	0.0658962127192315	0.0	0.0	0.0	0.5	0.6666666666666666	0.3333333333333333	0.5373677411938711	0.559140973490114	0.4968112371732537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5384615384615384	7	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RALGDS_RGL3	0.464972985475035	0.0052571995800017	0.4702301850550367	1.0740057310245106	0.6037755459694738	0.4597157858950333	3.823582519392564	1.6924722816744309	2.131110237718133	-0.0878903359873506	0.1648332413162178	-0.0225518693989052	0.1873851107151229	-0.007513350461475	0.0	0.0	0.0	1.0	0.6666666666666666	0.4	0.8449980385600206	0.559140973490114	0.5484368660973858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285714285	6	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RALGPS1_RALGPS2	-0.5950515751217942	-1.2050964199239151	-1.8001479950457093	-1.640088156432811	0.1600598386128984	0.610044844802121	2.5783610224204248	1.3848988902909376	1.1934621321294872	0.1235392767065233	0.1515531449383705	0.0598445885511824	0.091708556387188	0.0750354426003053	0.0	0.0	0.0	0.5	1.0	0.6666666666666666	0.7240344141472649	0.5789391249869479	0.636793268584689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
GI	Meljuso	2CP sel	RANBP10_RANBP9	0.0393324323278525	-0.1873447634171663	-0.1480123310893138	-2.8878581957006	2.7398458646112864	0.2266771957450188	4.3922157359800735	3.1403840127425857	1.2518317232374878	0.3270695395528936	0.2199957441769385	0.1139591796512374	0.1060365645257011	0.1477560160460027	0.0	0.0	0.0	0.2	0.3333333333333333	0.5	0.4555972151656549	0.8054836291242196	0.4088237993707427	0.997	0.0	0.0	0.055	0.082	0.994	0.5	0.6666666666666666	8	GI	no GI	no GI	Mixed
GI	Meljuso	2CP sel	RAP1A_RAP1B	0.0015884420615632	-0.3495931499730735	-0.3480047079115103	-1.4764669808116555	1.1284622729001452	0.3511815920346367	6.477060163587441	4.979245518090829	1.4978146454966126	0.3598562892828287	-0.1903796116702792	-0.4954678520589213	0.3050882403886421	0.2075683279736697				0.32	0.8	0.3333333333333333	0.1884409757305559	0.3208489365183798	0.3697034942491628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5384615384615384	7	no GI	GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAP1GAP_RAP1GAP2	0.0813109174547266	-0.3966525318727976	-0.31534161441807096	-0.1302555788988832	0.18508603551918776	0.4779634493275242	0.5648073277674348	0.0617852384935875	0.5030220892738473	0.2815458832108333	0.0204592406663644	-0.0355966753312274	0.0560559159975918	0.0490396142917679	0.0	0.0	0.0	0.2	0.3333333333333333	0.1538461538461538	0.2000418624100379	0.3947849354232669	0.4174192785930002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	4	GI	no GI	no GI	Mixed
GI	Meljuso	2CP sel	RAP2A_RAP2B	1.2528265457970444	0.3073180835746978	1.5601446293717423	0.2190696244205776	1.3410750049511646	0.9455084622223466	3.618077442741439	2.879272357879592	0.738805084861847	-0.1535036580439584	0.1878618708257306	-0.0255017084741802	0.2133635792999108	0.2598214749250852				0.2222222222222222	0.6666666666666666	0.4444444444444444	0.2079438305506624	0.3351522070015475	0.3777583595291147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	GI	GI	no GI	Mixed
GI	Meljuso	2CP sel	RAP2A_RAP2C	1.2528265457970444	-0.403662116787119	0.8491644290099254	-0.2572092167768978	1.1063736457868232	1.6564886625841635	3.618077442741439	3.4255273629851786	0.1925500797562604	0.175230353862931	0.2002116654884817	-0.0255017084741802	0.2257133739626619	0.122654859541582				0.2222222222222222	0.7777777777777778	0.4705882352941176	0.1967289692300334	0.3219512190514222	0.3823490015242055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	GI	no GI	no GI	Mixed
