ReagentID	Gene1	Gene2	Gene1_ensembl	Gene2_ensembl	Jaccard BP Similarity	Jaccard MF Similarity	Jaccard CC Similarity	Average Wang BP Similarity	Average Wang MF Similarity	Average Wang CC Similarity
ZNF140_ZNF621_1	ZNF140	ZNF621	ENSG00000196387	ENSG00000172888	0.6666666666666666	0.625	1.0	0.869426678973168	0.3724554255750157	1.0
ZNF140_ZNF621_2	ZNF621	ZNF140	ENSG00000172888	ENSG00000196387	0.6666666666666666	0.625	1.0	0.869426678973168	0.3724554255750157	1.0
HOXA10_HOXB9_1	HOXA10	HOXB9	ENSG00000253293	ENSG00000170689	0.25	0.5555555555555556	0.5	0.17363487538067326	0.3907514893924881	0.45038751337432875
HOXA10_HOXB9_2	HOXB9	HOXA10	ENSG00000170689	ENSG00000253293	0.25	0.5555555555555556	0.5	0.17363487538067326	0.3907514893924881	0.45038751337432875
PTPN12_PTPN18_1	PTPN12	PTPN18	ENSG00000127947	ENSG00000072135	0.3333333333333333	0.8333333333333334	0.5555555555555556	0.2748799699475283	0.5224970038171197	0.5099966619637417
PTPN12_PTPN18_2	PTPN18	PTPN12	ENSG00000072135	ENSG00000127947	0.3333333333333333	0.8333333333333334	0.5555555555555556	0.2748799699475283	0.5224970038171197	0.5099966619637417
ZNF623_ZNF789_1	ZNF623	ZNF789	ENSG00000183309	ENSG00000198556	0.5	1.0	0.5	0.9682073684515522	0.39024504294348406	0.6608206485771013
ZNF623_ZNF789_2	ZNF789	ZNF623	ENSG00000198556	ENSG00000183309	0.5	1.0	0.5	0.9682073684515522	0.39024504294348406	0.6608206485771013
BCL3_NFKBIE_1	BCL3	NFKBIE	ENSG00000069399	ENSG00000146232	0.0	0.16666666666666666	0.3333333333333333	0.11075571408171267	0.49897580731911345	0.4702692317804751
BCL3_NFKBIE_2	NFKBIE	BCL3	ENSG00000146232	ENSG00000069399	0.0	0.16666666666666666	0.3333333333333333	0.11075571408171267	0.49897580731911345	0.4702692317804751
ZNF286A_ZNF814_1	ZNF286A	ZNF814	ENSG00000187607	ENSG00000204514	0.6666666666666666	0.3333333333333333	0.5	0.869426678973168	0.32632440903327903	0.6608206485771013
ZNF286A_ZNF814_2	ZNF814	ZNF286A	ENSG00000204514	ENSG00000187607	0.6666666666666666	0.3333333333333333	0.5	0.869426678973168	0.32632440903327903	0.6608206485771013
RAB18_RAB20_1	RAB18	RAB20	ENSG00000099246	ENSG00000139832	0.2	0.4	0.10526315789473684	0.19638685877280515	0.39016315017669023	0.37193544149751
RAB18_RAB20_2	RAB20	RAB18	ENSG00000139832	ENSG00000099246	0.2	0.4	0.10526315789473684	0.19638685877280515	0.39016315017669023	0.37193544149751
ZFP90_ZNF440_1	ZFP90	ZNF440	ENSG00000184939	ENSG00000171295	0.4	0.8333333333333334	1.0	0.787562161610915	0.3730922471428865	1.0
ZFP90_ZNF440_2	ZNF440	ZFP90	ENSG00000171295	ENSG00000184939	0.4	0.8333333333333334	1.0	0.787562161610915	0.3730922471428865	1.0
KLHL21_KLHL24_1	KLHL21	KLHL24	ENSG00000162413	ENSG00000114796	0.14285714285714285	0.3333333333333333	0.16666666666666666	0.19492171212911602	0.6523622593883621	0.29717844793435083
KLHL21_KLHL24_2	KLHL24	KLHL21	ENSG00000114796	ENSG00000162413	0.14285714285714285	0.3333333333333333	0.16666666666666666	0.19492171212911602	0.6523622593883621	0.29717844793435083
ZNF45_ZNF814_1	ZNF45	ZNF814	ENSG00000124459	ENSG00000204514	0.3333333333333333	0.2	0.5	0.8645244790069553	0.32265833133899696	0.6608206485771013
ZNF45_ZNF814_2	ZNF814	ZNF45	ENSG00000204514	ENSG00000124459	0.3333333333333333	0.2	0.5	0.8645244790069553	0.32265833133899696	0.6608206485771013
ASAH1_NAAA_1	ASAH1	NAAA	ENSG00000104763	ENSG00000138744	0.06666666666666667	0.4	0.5	0.24371107628503816	0.49185185921019614	0.3965912631519529
ASAH1_NAAA_2	NAAA	ASAH1	ENSG00000138744	ENSG00000104763	0.06666666666666667	0.4	0.5	0.24371107628503816	0.49185185921019614	0.3965912631519529
CCT3_CCT5_1	CCT3	CCT5	ENSG00000163468	ENSG00000150753	0.8888888888888888	0.5454545454545454	0.7777777777777778	0.26997550630248246	0.3220968597924562	0.35618414162860457
CCT3_CCT5_2	CCT5	CCT3	ENSG00000150753	ENSG00000163468	0.8888888888888888	0.5454545454545454	0.7777777777777778	0.26997550630248246	0.3220968597924562	0.35618414162860457
ACBD3_TMED8_1	ACBD3	TMED8	ENSG00000182827	ENSG00000100580	0.0	0.3333333333333333	0.0	0.0	0.6326796045557387	0.0
ACBD3_TMED8_2	TMED8	ACBD3	ENSG00000100580	ENSG00000182827	0.0	0.3333333333333333	0.0	0.0	0.6326796045557387	0.0
ZNF251_ZNF275_1	ZNF251	ZNF275	ENSG00000198169	ENSG00000063587	0.3333333333333333	1.0	1.0	0.6623258700877374	0.39024504294348406	1.0
ZNF251_ZNF275_2	ZNF275	ZNF251	ENSG00000063587	ENSG00000198169	0.3333333333333333	1.0	1.0	0.6623258700877374	0.39024504294348406	1.0
GPX4_GPX8_1	GPX4	GPX8	ENSG00000167468	ENSG00000164294	0.15384615384615385	0.5	0.0	0.19401133411975946	0.5109221828538562	0.33086501352148623
GPX4_GPX8_2	GPX8	GPX4	ENSG00000164294	ENSG00000167468	0.15384615384615385	0.5	0.0	0.19401133411975946	0.5109221828538562	0.33086501352148623
KLHL22_KLHL36_1	KLHL22	KLHL36	ENSG00000099910	ENSG00000135686	0.0625	0.25	0.0	0.17265508162028143	0.6028688239649912	0.3052507338843021
KLHL22_KLHL36_2	KLHL36	KLHL22	ENSG00000135686	ENSG00000099910	0.0625	0.25	0.0	0.17265508162028143	0.6028688239649912	0.3052507338843021
PRMT1_PRMT6_1	PRMT1	PRMT6	ENSG00000126457	ENSG00000198890	0.11764705882352941	0.36363636363636365	0.2222222222222222	0.13985419480537709	0.3704440918587758	0.3846572083848205
PRMT1_PRMT6_2	PRMT6	PRMT1	ENSG00000198890	ENSG00000126457	0.11764705882352941	0.36363636363636365	0.2222222222222222	0.13985419480537709	0.3704440918587758	0.3846572083848205
ZNF34_ZNF426_1	ZNF34	ZNF426	ENSG00000196378	ENSG00000130818	1.0	1.0	0.3333333333333333	0.9682073684515522	0.39024504294348406	0.5477608647694684
ZNF34_ZNF426_2	ZNF426	ZNF34	ENSG00000130818	ENSG00000196378	1.0	1.0	0.3333333333333333	0.9682073684515522	0.39024504294348406	0.5477608647694684
ZNF175_ZNF251_1	ZNF175	ZNF251	ENSG00000105497	ENSG00000198169	0.3333333333333333	0.5555555555555556	0.25	0.4587328018028613	0.3440224474718631	0.5199196211545275
ZNF175_ZNF251_2	ZNF251	ZNF175	ENSG00000198169	ENSG00000105497	0.3333333333333333	0.5555555555555556	0.25	0.4587328018028613	0.3440224474718631	0.5199196211545275
ZNF329_ZNF684_1	ZNF329	ZNF684	ENSG00000181894	ENSG00000117010	0.5	0.2857142857142857	1.0	0.9682073684515522	0.3581217695037449	1.0
ZNF329_ZNF684_2	ZNF684	ZNF329	ENSG00000117010	ENSG00000181894	0.5	0.2857142857142857	1.0	0.9682073684515522	0.3581217695037449	1.0
ACAA1_ACAT1_1	ACAA1	ACAT1	ENSG00000060971	ENSG00000057252	0.09523809523809523	0.26666666666666666	0.0	0.25056343551444865	0.3412316504245802	0.3180675222387575
ACAA1_ACAT1_2	ACAT1	ACAA1	ENSG00000075239	ENSG00000060971	0.09523809523809523	0.26666666666666666	0.0	0.25056343551444865	0.3412316504245802	0.3180675222387575
ACAD8_IVD_1	ACAD8	IVD	ENSG00000151498	ENSG00000128928	0.16666666666666666	0.625	0.5	0.528941961190038	0.4351240599276773	0.43695266094213764
ACAD8_IVD_2	IVD	ACAD8	ENSG00000128928	ENSG00000151498	0.16666666666666666	0.625	0.5	0.528941961190038	0.4351240599276773	0.43695266094213764
ZNF251_ZNF672_1	ZNF251	ZNF672	ENSG00000198169	ENSG00000171161	0.3333333333333333	0.6666666666666666	0.5	0.6623258700877374	0.39792058942435804	0.6608206485771013
ZNF251_ZNF672_2	ZNF672	ZNF251	ENSG00000171161	ENSG00000198169	0.3333333333333333	0.6666666666666666	0.5	0.6623258700877374	0.39792058942435804	0.6608206485771013
GALK1_GALK2_1	GALK1	GALK2	ENSG00000108479	ENSG00000156958	0.3333333333333333	0.5714285714285714	0.5	0.48233589709886576	0.4053938321891544	0.6123532753087488
GALK1_GALK2_2	GALK2	GALK1	ENSG00000156958	ENSG00000108479	0.3333333333333333	0.5714285714285714	0.5	0.48233589709886576	0.4053938321891544	0.6123532753087488
ZNF180_ZNF558_1	ZNF180	ZNF558	ENSG00000167384	ENSG00000167785	0.6666666666666666	1.0	0.5	0.6902067040118007	0.4007227213833102	0.6245646691485529
ZNF180_ZNF558_2	ZNF558	ZNF180	ENSG00000167785	ENSG00000167384	0.6666666666666666	1.0	0.5	0.6902067040118007	0.4007227213833102	0.6245646691485529
ZNF180_ZNF248_1	ZNF180	ZNF248	ENSG00000167384	ENSG00000198105	0.6666666666666666	0.8333333333333334	1.0	0.869426678973168	0.3730922471428865	1.0
ZNF180_ZNF248_2	ZNF248	ZNF180	ENSG00000198105	ENSG00000167384	0.6666666666666666	0.8333333333333334	1.0	0.869426678973168	0.3730922471428865	1.0
ZNF275_ZNF432_1	ZNF275	ZNF432	ENSG00000063587	ENSG00000256087	0.3333333333333333	0.7142857142857143	0.5	0.6614313647458464	0.36040743244142887	0.6608206485771013
ZNF275_ZNF432_2	ZNF432	ZNF275	ENSG00000256087	ENSG00000063587	0.3333333333333333	0.7142857142857143	0.5	0.6614313647458464	0.36040743244142887	0.6608206485771013
RAB17_RAB9A_1	RAB17	RAB9A	ENSG00000124839	ENSG00000123595	0.05	0.8	0.14285714285714285	0.17826530524477227	0.41868012763454165	0.34149762706004605
RAB17_RAB9A_2	RAB9A	RAB17	ENSG00000123595	ENSG00000124839	0.05	0.8	0.14285714285714285	0.17826530524477227	0.41868012763454165	0.34149762706004605
WNK1_WNK2_1	WNK1	WNK2	ENSG00000060237	ENSG00000165238	0.08695652173913043	0.6	0.2	0.1516761264065597	0.3459443592047913	0.43074577590685786
WNK1_WNK2_2	WNK2	WNK1	ENSG00000165238	ENSG00000060237	0.08695652173913043	0.6	0.2	0.1516761264065597	0.3459443592047913	0.43074577590685786
ZKSCAN8_ZSCAN25_1	ZKSCAN8	ZSCAN25	ENSG00000198315	ENSG00000197037	1.0	0.8	1.0	0.9682073684515522	0.3784584249305475	1.0
ZKSCAN8_ZSCAN25_2	ZSCAN25	ZKSCAN8	ENSG00000197037	ENSG00000198315	1.0	0.8	1.0	0.9682073684515522	0.3784584249305475	1.0
ZNF10_ZNF778_1	ZNF10	ZNF778	ENSG00000256223	ENSG00000170100	1.0	1.0	0.5	0.9682073684515522	0.4007227213833102	0.5919912289861126
ZNF10_ZNF778_2	ZNF778	ZNF10	ENSG00000170100	ENSG00000256223	1.0	1.0	0.5	0.9682073684515522	0.4007227213833102	0.5919912289861126
ZNF529_ZNF778_1	ZNF529	ZNF778	ENSG00000186020	ENSG00000170100	1.0	0.8	1.0	0.9682073684515522	0.39011712420477435	1.0
ZNF529_ZNF778_2	ZNF778	ZNF529	ENSG00000170100	ENSG00000186020	1.0	0.8	1.0	0.9682073684515522	0.39011712420477435	1.0
ZNF26_ZNF275_1	ZNF26	ZNF275	ENSG00000198393	ENSG00000063587	0.5	1.0	1.0	0.9682073684515522	0.39024504294348406	1.0
ZNF26_ZNF275_2	ZNF275	ZNF26	ENSG00000063587	ENSG00000198393	0.5	1.0	1.0	0.9682073684515522	0.39024504294348406	1.0
BAP1_UCHL5_1	BAP1	UCHL5	ENSG00000151276	ENSG00000116750	0.09803921568627451	0.36363636363636365	0.4	0.1272629410783942	0.3450905783820279	0.3416812700104977
BAP1_UCHL5_2	UCHL5	BAP1	ENSG00000116750	ENSG00000151276	0.09803921568627451	0.36363636363636365	0.4	0.1272629410783942	0.3450905783820279	0.3416812700104977
ZNF317_ZNF577_1	ZNF317	ZNF577	ENSG00000130803	ENSG00000161551	1.0	1.0	1.0	0.9682073684515522	0.39024504294348406	1.0
ZNF317_ZNF577_2	ZNF577	ZNF317	ENSG00000161551	ENSG00000130803	1.0	1.0	1.0	0.9682073684515522	0.39024504294348406	1.0
ZNF195_ZNF26_1	ZNF195	ZNF26	ENSG00000005801	ENSG00000198393	1.0	0.6666666666666666	1.0	0.9682073684515522	0.36014945143939486	1.0
ZNF195_ZNF26_2	ZNF26	ZNF195	ENSG00000198393	ENSG00000005801	1.0	0.6666666666666666	1.0	0.9682073684515522	0.36014945143939486	1.0
ZNF227_ZNF317_1	ZNF227	ZNF317	ENSG00000131115	ENSG00000130803	0.6666666666666666	0.6666666666666666	1.0	0.869426678973168	0.3744348456750637	1.0
ZNF227_ZNF317_2	ZNF317	ZNF227	ENSG00000130803	ENSG00000131115	0.6666666666666666	0.6666666666666666	1.0	0.869426678973168	0.3744348456750637	1.0
ZNF251_ZNF841_1	ZNF251	ZNF841	ENSG00000198169	ENSG00000197608	0.5	0.5	1.0	0.5946947505500999	0.35869567834502203	1.0
ZNF251_ZNF841_2	ZNF841	ZNF251	ENSG00000197608	ENSG00000198169	0.5	0.5	1.0	0.5946947505500999	0.35869567834502203	1.0
RNF114_RNF138_1	RNF114	RNF138	ENSG00000124226	ENSG00000134758	0.1111111111111111	0.5714285714285714	0.16666666666666666	0.20593893163333887	0.33926597892410626	0.40442015837563994
RNF114_RNF138_2	RNF138	RNF114	ENSG00000134758	ENSG00000124226	0.1111111111111111	0.5714285714285714	0.16666666666666666	0.20593893163333887	0.33926597892410626	0.40442015837563994
ZNF227_ZNF672_1	ZNF227	ZNF672	ENSG00000131115	ENSG00000171161	0.3333333333333333	0.42857142857142855	0.5	0.8743288789393807	0.3815277401271511	0.6608206485771013
ZNF227_ZNF672_2	ZNF672	ZNF227	ENSG00000171161	ENSG00000131115	0.3333333333333333	0.42857142857142855	0.5	0.8743288789393807	0.3815277401271511	0.6608206485771013
UBE2J1_UBE2J2_1	UBE2J1	UBE2J2	ENSG00000198833	ENSG00000160087	0.25	1.0	0.6666666666666666	0.21664461187586145	0.36345843839626474	0.46614160768775625
UBE2J1_UBE2J2_2	UBE2J2	UBE2J1	ENSG00000160087	ENSG00000198833	0.25	1.0	0.6666666666666666	0.21664461187586145	0.36345843839626474	0.46614160768775625
ZNF268_ZNF322_1	ZNF268	ZNF322	ENSG00000090612	ENSG00000188801	0.14285714285714285	0.5	0.6	0.33378531067955847	0.35405774706389853	0.545983827872408
ZNF268_ZNF322_2	ZNF322	ZNF268	ENSG00000181315	ENSG00000090612	0.14285714285714285	0.5	0.6	0.33378531067955847	0.35405774706389853	0.545983827872408
ZNF239_ZNF275_1	ZNF239	ZNF275	ENSG00000196793	ENSG00000063587	0.5	0.7142857142857143	1.0	0.8432859499575189	0.36488231529436044	1.0
ZNF239_ZNF275_2	ZNF275	ZNF239	ENSG00000063587	ENSG00000196793	0.5	0.7142857142857143	1.0	0.8432859499575189	0.36488231529436044	1.0
ZNF529_ZNF749_1	ZNF529	ZNF749	ENSG00000186020	ENSG00000186230	1.0	1.0	1.0	0.9682073684515522	0.4116635583505136	1.0
ZNF529_ZNF749_2	ZNF749	ZNF529	ENSG00000186230	ENSG00000186020	1.0	1.0	1.0	0.9682073684515522	0.4116635583505136	1.0
COL4A2_COL5A1_1	COL4A2	COL5A1	ENSG00000134871	ENSG00000130635	0.0	0.3333333333333333	0.5454545454545454	0.15836777188516776	0.36983805585990864	0.3765727093105326
COL4A2_COL5A1_2	COL5A1	COL4A2	ENSG00000130635	ENSG00000134871	0.0	0.3333333333333333	0.5454545454545454	0.15836777188516776	0.36983805585990864	0.3765727093105326
RAB15_RAB34_1	RAB15	RAB34	ENSG00000139998	ENSG00000109113	0.06666666666666667	0.6666666666666666	0.25	0.16875461371081452	0.3709336936420398	0.36445281943792474
RAB15_RAB34_2	RAB34	RAB15	ENSG00000109113	ENSG00000139998	0.06666666666666667	0.6666666666666666	0.25	0.16875461371081452	0.3709336936420398	0.36445281943792474
ZNF16_ZNF175_1	ZNF16	ZNF175	ENSG00000170631	ENSG00000105497	0.07142857142857142	0.5555555555555556	0.4	0.1797279316930279	0.3440224474718631	0.4985806193664237
ZNF16_ZNF175_2	ZNF175	ZNF16	ENSG00000105497	ENSG00000170631	0.07142857142857142	0.5555555555555556	0.4	0.1797279316930279	0.3440224474718631	0.4985806193664237
ZNF175_ZNF45_1	ZNF175	ZNF45	ENSG00000105497	ENSG00000124459	0.2	0.3333333333333333	0.2	0.658104885016009	0.3476058377203591	0.4879111184723718
ZNF175_ZNF45_2	ZNF45	ZNF175	ENSG00000124459	ENSG00000105497	0.2	0.3333333333333333	0.2	0.658104885016009	0.3476058377203591	0.4879111184723718
ZNF566_ZNF778_1	ZNF566	ZNF778	ENSG00000186017	ENSG00000170100	1.0	1.0	0.5	0.9682073684515522	0.4007227213833102	0.6608206485771013
ZNF566_ZNF778_2	ZNF778	ZNF566	ENSG00000170100	ENSG00000186017	1.0	1.0	0.5	0.9682073684515522	0.4007227213833102	0.6608206485771013
ZNF621_ZNF7_1	ZNF621	ZNF7	ENSG00000172888	ENSG00000147789	1.0	0.8	0.5	0.9682073684515522	0.3784584249305475	0.6608206485771013
ZNF621_ZNF7_2	ZNF7	ZNF621	ENSG00000147789	ENSG00000172888	1.0	0.8	0.5	0.9682073684515522	0.3784584249305475	0.6608206485771013
GLI4_ZFP1_1	GLI4	ZFP1	ENSG00000250571	ENSG00000184517	0.6666666666666666	0.7142857142857143	1.0	0.6902067040118007	0.37470930340164627	1.0
GLI4_ZFP1_2	ZFP1	GLI4	ENSG00000184517	ENSG00000250571	0.6666666666666666	0.7142857142857143	1.0	0.6902067040118007	0.37470930340164627	1.0
GNL3_GNL3L_1	GNL3	GNL3L	ENSG00000163938	ENSG00000130119	0.07142857142857142	0.75	0.4	0.16942038124537093	0.48529323667656454	0.4368531581651454
GNL3_GNL3L_2	GNL3L	GNL3	ENSG00000130119	ENSG00000163938	0.07142857142857142	0.75	0.4	0.16942038124537093	0.48529323667656454	0.4368531581651454
DHX33_DHX38_1	DHX33	DHX38	ENSG00000005100	ENSG00000140829	0.0	0.5714285714285714	0.2222222222222222	0.07161541698249281	0.2950531764773136	0.3270765616157829
DHX33_DHX38_2	DHX38	DHX33	ENSG00000140829	ENSG00000005100	0.0	0.5714285714285714	0.2222222222222222	0.07161541698249281	0.2950531764773136	0.3270765616157829
RAB15_RAB33B_1	RAB15	RAB33B	ENSG00000139998	ENSG00000172007	0.14285714285714285	1.0	0.08333333333333333	0.20952439243992976	0.4123774973619193	0.377536558922229
RAB15_RAB33B_2	RAB33B	RAB15	ENSG00000172007	ENSG00000139998	0.14285714285714285	1.0	0.08333333333333333	0.20952439243992976	0.4123774973619193	0.377536558922229
ZNF317_ZNF322_1	ZNF317	ZNF322	ENSG00000130803	ENSG00000188801	0.6666666666666666	0.5714285714285714	0.2	0.6909251681551202	0.36538859140021074	0.4448789507457166
ZNF317_ZNF322_2	ZNF322	ZNF317	ENSG00000181315	ENSG00000130803	0.6666666666666666	0.5714285714285714	0.2	0.6909251681551202	0.36538859140021074	0.4448789507457166
ZNF322_ZNF510_1	ZNF322	ZNF510	ENSG00000188801	ENSG00000081386	0.6666666666666666	0.42857142857142855	0.2	0.6909251681551202	0.38423457913683096	0.4448789507457166
ZNF322_ZNF510_2	ZNF510	ZNF322	ENSG00000081386	ENSG00000188801	0.6666666666666666	0.42857142857142855	0.2	0.6909251681551202	0.38423457913683096	0.4448789507457166
ZNF189_ZNF841_1	ZNF189	ZNF841	ENSG00000136870	ENSG00000197608	0.6666666666666666	0.6	1.0	0.869426678973168	0.37760088024893124	1.0
ZNF189_ZNF841_2	ZNF841	ZNF189	ENSG00000197608	ENSG00000136870	0.6666666666666666	0.6	1.0	0.869426678973168	0.37760088024893124	1.0
SLC39A13_SLC39A7_1	SLC39A13	SLC39A7	ENSG00000165915	ENSG00000112473	0.5	0.75	0.4444444444444444	0.28027031445456446	0.490130956536782	0.4695248428169186
SLC39A13_SLC39A7_2	SLC39A7	SLC39A13	ENSG00000112473	ENSG00000165915	0.5	0.75	0.4444444444444444	0.28027031445456446	0.490130956536782	0.4695248428169186
DHCR7_LBR_1	DHCR7	LBR	ENSG00000172893	ENSG00000143815	0.2	0.25	0.3	0.3412499894840485	0.3354298937802846	0.4571370493280516
DHCR7_LBR_2	LBR	DHCR7	ENSG00000143815	ENSG00000172893	0.2	0.25	0.3	0.3412499894840485	0.3354298937802846	0.4571370493280516
RGS19_RGS5_1	RGS19	RGS5	ENSG00000171700	ENSG00000143248	0.3333333333333333	0.5	0.25	0.3531100610264152	0.386767756573408	0.4881367226635096
RGS19_RGS5_2	RGS5	RGS19	ENSG00000143248	ENSG00000171700	0.3333333333333333	0.5	0.25	0.3531100610264152	0.386767756573408	0.4881367226635096
ZBTB12_ZBTB6_1	ZBTB12	ZBTB6	ENSG00000204366	ENSG00000186130	1.0	0.8333333333333334	0.6666666666666666	0.543107540246927	0.377870561764892	0.6223231001009882
ZBTB12_ZBTB6_2	ZBTB6	ZBTB12	ENSG00000186130	ENSG00000204366	1.0	0.8333333333333334	0.6666666666666666	0.543107540246927	0.377870561764892	0.6223231001009882
ARHGEF18_ARHGEF28_1	ARHGEF18	ARHGEF28	ENSG00000104880	ENSG00000214944	0.08333333333333333	0.75	0.375	0.19001651133788297	0.4125621812501849	0.5188768187894479
ARHGEF18_ARHGEF28_2	ARHGEF28	ARHGEF18	ENSG00000214944	ENSG00000104880	0.08333333333333333	0.75	0.375	0.19001651133788297	0.4125621812501849	0.5188768187894479
USP3_USP49_1	USP3	USP49	ENSG00000140455	ENSG00000164663	0.25	0.5384615384615384	0.5	0.22553082777836192	0.34056719752823983	0.5251576864604951
USP3_USP49_2	USP49	USP3	ENSG00000164663	ENSG00000140455	0.25	0.5384615384615384	0.5	0.22553082777836192	0.34056719752823983	0.5251576864604951
RIN2_RIN3_1	RIN2	RIN3	ENSG00000132669	ENSG00000100599	0.3	0.6	0.2727272727272727	0.2749229822656878	0.4590679103561519	0.41138850305053165
RIN2_RIN3_2	RIN3	RIN2	ENSG00000100599	ENSG00000132669	0.3	0.6	0.2727272727272727	0.2749229822656878	0.4590679103561519	0.41138850305053165
ZDHHC1_ZDHHC11_1	ZDHHC1	ZDHHC11	ENSG00000159714	ENSG00000188818	0.42857142857142855	0.6666666666666666	0.625	0.19771706123750996	0.4142590048828216	0.43176086354444837
ZDHHC1_ZDHHC11_2	ZDHHC11	ZDHHC1	ENSG00000188818	ENSG00000159714	0.42857142857142855	0.6666666666666666	0.625	0.19771706123750996	0.4142590048828216	0.43176086354444837
UBE2C_UBE2I_1	UBE2C	UBE2I	ENSG00000175063	ENSG00000103275	0.125	0.25	0.21428571428571427	0.16148952499043961	0.3222111348308017	0.3426686961145359
UBE2C_UBE2I_2	UBE2I	UBE2C	ENSG00000103275	ENSG00000175063	0.125	0.25	0.21428571428571427	0.16148952499043961	0.3222111348308017	0.3426686961145359
ZNF517_ZNF775_1	ZNF517	ZNF775	ENSG00000197363	ENSG00000196456	0.5	0.3333333333333333	1.0	0.9682073684515522	0.369873603929663	1.0
ZNF517_ZNF775_2	ZNF775	ZNF517	ENSG00000196456	ENSG00000197363	0.5	0.3333333333333333	1.0	0.9682073684515522	0.369873603929663	1.0
AJUBA_LIMD1_1	AJUBA	LIMD1	ENSG00000129474	ENSG00000144791	0.25925925925925924	0.42857142857142855	0.625	0.17415620268706747	0.37200417564035015	0.3628966953514894
AJUBA_LIMD1_2	LIMD1	AJUBA	ENSG00000144791	ENSG00000129474	0.25925925925925924	0.42857142857142855	0.625	0.17415620268706747	0.37200417564035015	0.3628966953514894
ZNF696_ZNF7_1	ZNF696	ZNF7	ENSG00000185730	ENSG00000147789	0.5	0.5	0.5	0.9682073684515522	0.37645116177318144	0.6608206485771013
ZNF696_ZNF7_2	ZNF7	ZNF696	ENSG00000147789	ENSG00000185730	0.5	0.5	0.5	0.9682073684515522	0.37645116177318144	0.6608206485771013
ZNF37A_ZNF672_1	ZNF37A	ZNF672	ENSG00000075407	ENSG00000171161	0.5	0.42857142857142855	0.5	0.9682073684515522	0.3676143955399104	0.6608206485771013
ZNF37A_ZNF672_2	ZNF672	ZNF37A	ENSG00000171161	ENSG00000075407	0.5	0.42857142857142855	0.5	0.9682073684515522	0.3676143955399104	0.6608206485771013
RAB33B_RAB9A_1	RAB33B	RAB9A	ENSG00000172007	ENSG00000123595	0.13333333333333333	0.6	0.16666666666666666	0.1944743259871163	0.39278580307292676	0.36557502593642593
RAB33B_RAB9A_2	RAB9A	RAB33B	ENSG00000123595	ENSG00000172007	0.13333333333333333	0.6	0.16666666666666666	0.1944743259871163	0.39278580307292676	0.36557502593642593
TRIM39_TRIM4_1	TRIM39	TRIM4	ENSG00000204599	ENSG00000146833	0.09090909090909091	0.8571428571428571	0.4	0.11916338988613286	0.3881453880249955	0.49560492619545277
TRIM39_TRIM4_2	TRIM4	TRIM39	ENSG00000146833	ENSG00000204599	0.09090909090909091	0.8571428571428571	0.4	0.11916338988613286	0.3881453880249955	0.49560492619545277
ZNF226_ZNF74_1	ZNF226	ZNF74	ENSG00000167380	ENSG00000185252	0.6666666666666666	0.5	0.3333333333333333	0.869426678973168	0.3723015372848807	0.569468532094069
ZNF226_ZNF74_2	ZNF74	ZNF226	ENSG00000185252	ENSG00000167380	0.6666666666666666	0.5	0.3333333333333333	0.869426678973168	0.3723015372848807	0.569468532094069
AK1_AK2_1	AK1	AK2	ENSG00000106992	ENSG00000004455	0.8888888888888888	0.7	0.375	0.5494628068487226	0.4539568292683531	0.36176327002033554
AK1_AK2_2	AK2	AK1	ENSG00000004455	ENSG00000106992	0.8888888888888888	0.7	0.375	0.5494628068487226	0.4539568292683531	0.36176327002033554
ZNF275_ZNF605_1	ZNF275	ZNF605	ENSG00000063587	ENSG00000196458	0.5	0.8	1.0	0.9682073684515522	0.3784584249305475	1.0
ZNF275_ZNF605_2	ZNF605	ZNF275	ENSG00000196458	ENSG00000063587	0.5	0.8	1.0	0.9682073684515522	0.3784584249305475	1.0
POLR1C_POLR2C_1	POLR1C	POLR2C	ENSG00000171453	ENSG00000102978	0.25	0.5714285714285714	0.45454545454545453	0.9203662980796294	0.4275407957471069	0.35013928530397853
